	Q	D	ID
0	0.0	2076.0	ABX.16wk.1
1	0.05	53.43298819407821	ABX.16wk.1
2	0.1	32.0593316901771	ABX.16wk.1
3	0.15000000000000002	20.07016787708214	ABX.16wk.1
4	0.2	13.096953124702884	ABX.16wk.1
5	0.25	8.898436909454393	ABX.16wk.1
6	0.30000000000000004	6.2864631592260185	ABX.16wk.1
7	0.35000000000000003	4.610970333708156	ABX.16wk.1
8	0.4	3.5053694037938152	ABX.16wk.1
9	0.45	2.7568596847802653	ABX.16wk.1
10	0.5	2.2384606689873525	ABX.16wk.1
11	0.55	1.872396313160413	ABX.16wk.1
12	0.6000000000000001	1.6098425219333312	ABX.16wk.1
13	0.65	1.4194393594964594	ABX.16wk.1
14	0.7000000000000001	1.2806164531032809	ABX.16wk.1
15	0.75	1.1796255034151928	ABX.16wk.1
16	0.8	1.1071306167095305	ABX.16wk.1
17	0.8500000000000001	1.0567149823630815	ABX.16wk.1
18	0.9	1.023938074161684	ABX.16wk.1
19	0.9500000000000001	1.0057304700029832	ABX.16wk.1
20	1.0	1.0	ABX.16wk.1
21	0.0	2076.0	ABX.16wk.2
22	0.05	23.729268703234904	ABX.16wk.2
23	0.1	14.689773788973833	ABX.16wk.2
24	0.15000000000000002	9.492772725725786	ABX.16wk.2
25	0.2	6.405550650856263	ABX.16wk.2
26	0.25	4.514369732792267	ABX.16wk.2
27	0.30000000000000004	3.3227117379808453	ABX.16wk.2
28	0.35000000000000003	2.5527915016641636	ABX.16wk.2
29	0.4	2.0447002910008227	ABX.16wk.2
30	0.45	1.7037447919677977	ABX.16wk.2
31	0.5	1.4722287030139185	ABX.16wk.2
32	0.55	1.3139659565218096	ABX.16wk.2
33	0.6000000000000001	1.2055998094832665	ABX.16wk.2
34	0.65	1.1316451220156596	ABX.16wk.2
35	0.7000000000000001	1.0816025419877595	ABX.16wk.2
36	0.75	1.0482372333798617	ABX.16wk.2
37	0.8	1.0265170994086577	ABX.16wk.2
38	0.8500000000000001	1.0129303039596629	ABX.16wk.2
39	0.9	1.0050283253002112	ABX.16wk.2
40	0.9500000000000001	1.0011101626024705	ABX.16wk.2
41	1.0	1.0	ABX.16wk.2
42	0.0	2076.0	ABX.16wk.3
43	0.05	64.29404212220494	ABX.16wk.3
44	0.1	38.49145504304501	ABX.16wk.3
45	0.15000000000000002	24.0054971556778	ABX.16wk.3
46	0.2	15.577133057299422	ABX.16wk.3
47	0.25	10.50361472730965	ABX.16wk.3
48	0.30000000000000004	7.349804357790553	ABX.16wk.3
49	0.35000000000000003	5.3294042186370705	ABX.16wk.3
50	0.4	3.99851179755685	ABX.16wk.3
51	0.45	3.0992682097181885	ABX.16wk.3
52	0.5	2.4777729322285866	ABX.16wk.3
53	0.55	2.039791756712301	ABX.16wk.3
54	0.6000000000000001	1.726222771969455	ABX.16wk.3
55	0.65	1.4991622717411353	ABX.16wk.3
56	0.7000000000000001	1.3338000319920926	ABX.16wk.3
57	0.75	1.2135973854675837	ABX.16wk.3
58	0.8	1.1273564878899258	ABX.16wk.3
59	0.8500000000000001	1.067403093284842	ABX.16wk.3
60	0.9	1.0284388535112032	ABX.16wk.3
61	0.9500000000000001	1.0068044622517183	ABX.16wk.3
62	1.0	1.0	ABX.16wk.3
63	0.0	2076.0	ABX.16wk.4
64	0.05	78.28279303794002	ABX.16wk.4
65	0.1	44.886202361724024	ABX.16wk.4
66	0.15000000000000002	26.938033144381766	ABX.16wk.4
67	0.2	16.906134995173673	ABX.16wk.4
68	0.25	11.08361551218446	ABX.16wk.4
69	0.30000000000000004	7.580743210687063	ABX.16wk.4
70	0.35000000000000003	5.400848738064771	ABX.16wk.4
71	0.4	4.000811120159308	ABX.16wk.4
72	0.45	3.0752501941037	ABX.16wk.4
73	0.5	2.4472549349382247	ABX.16wk.4
74	0.55	2.011394584746446	ABX.16wk.4
75	0.6000000000000001	1.7031413991130666	ABX.16wk.4
76	0.65	1.482012582423134	ABX.16wk.4
77	0.7000000000000001	1.3220317683093594	ABX.16wk.4
78	0.75	1.2061973054488997	ABX.16wk.4
79	0.8	1.1231987571899453	ABX.16wk.4
80	0.8500000000000001	1.0654253050170328	ABX.16wk.4
81	0.9	1.027733975138233	ABX.16wk.4
82	0.9500000000000001	1.00667516955066	ABX.16wk.4
83	1.0	1.0	ABX.16wk.4
84	0.0	2076.0	ABX.16wk.5
85	0.05	44.51308974282808	ABX.16wk.5
86	0.1	26.85320502349086	ABX.16wk.5
87	0.15000000000000002	16.897551433031705	ABX.16wk.5
88	0.2	11.085020789092761	ABX.16wk.5
89	0.25	7.57596469347404	ABX.16wk.5
90	0.30000000000000004	5.389462883465554	ABX.16wk.5
91	0.35000000000000003	3.9862509630411975	ABX.16wk.5
92	0.4	3.061013169673628	ABX.16wk.5
93	0.45	2.4359287202616122	ABX.16wk.5
94	0.5	2.0045814099893797	ABX.16wk.5
95	0.55	1.7016091427072413	ABX.16wk.5
96	0.6000000000000001	1.4858580029323583	ABX.16wk.5
97	0.65	1.330802328566921	ABX.16wk.5
98	0.7000000000000001	1.2189694020459076	ABX.16wk.5
99	0.75	1.138622045629851	ABX.16wk.5
100	0.8	1.08174173172277	ABX.16wk.5
101	0.8500000000000001	1.0427759868561672	ABX.16wk.5
102	0.9	1.0178437977457264	ABX.16wk.5
103	0.9500000000000001	1.0042209429771727	ABX.16wk.5
104	1.0	1.0	ABX.16wk.5
105	0.0	2076.0	ABX.16wk.6
106	0.05	73.41989356406702	ABX.16wk.6
107	0.1	41.56249217612991	ABX.16wk.6
108	0.15000000000000002	24.659119085207006	ABX.16wk.6
109	0.2	15.324276833885094	ABX.16wk.6
110	0.25	9.967605982529845	ABX.16wk.6
111	0.30000000000000004	6.7797080496583355	ABX.16wk.6
112	0.35000000000000003	4.816495696179818	ABX.16wk.6
113	0.4	3.5686396830961535	ABX.16wk.6
114	0.45	2.752407119564759	ABX.16wk.6
115	0.5	2.20480952818814	ABX.16wk.6
116	0.55	1.8294312296183595	ABX.16wk.6
117	0.6000000000000001	1.5676217867233477	ABX.16wk.6
118	0.65	1.3827491399431575	ABX.16wk.6
119	0.7000000000000001	1.251363775670373	ABX.16wk.6
120	0.75	1.1581155552128062	ABX.16wk.6
121	0.8	1.0927583297715031	ABX.16wk.6
122	0.8500000000000001	1.04834293405155	ABX.16wk.6
123	0.9	1.0201015861538445	ABX.16wk.6
124	0.9500000000000001	1.0047434122260408	ABX.16wk.6
125	1.0	1.0	ABX.16wk.6
126	0.0	2076.0	SM.16wk.1
127	0.05	78.67299986254672	SM.16wk.1
128	0.1	44.43808508212467	SM.16wk.1
129	0.15000000000000002	26.29737287321573	SM.16wk.1
130	0.2	16.2937789073981	SM.16wk.1
131	0.25	10.562027049149725	SM.16wk.1
132	0.30000000000000004	7.156021526992529	SM.16wk.1
133	0.35000000000000003	5.061457913097341	SM.16wk.1
134	0.4	3.7317825865037517	SM.16wk.1
135	0.45	2.8629219020915664	SM.16wk.1
136	0.5	2.280448519799632	SM.16wk.1
137	0.55	1.8813382069737474	SM.16wk.1
138	0.6000000000000001	1.6030246739657783	SM.16wk.1
139	0.65	1.406498040785578	SM.16wk.1
140	0.7000000000000001	1.2668278393394015	SM.16wk.1
141	0.75	1.167714753563069	SM.16wk.1
142	0.8	1.0982830970527355	SM.16wk.1
143	0.8500000000000001	1.0511488967335934	SM.16wk.1
144	0.9	1.021230283160402	SM.16wk.1
145	0.9500000000000001	1.0049990580169725	SM.16wk.1
146	1.0	1.0	SM.16wk.1
147	0.0	2076.0	SM.16wk.2
148	0.05	59.283692254558254	SM.16wk.2
149	0.1	36.81082801005302	SM.16wk.2
150	0.15000000000000002	23.676873675595463	SM.16wk.2
151	0.2	15.759343214124682	SM.16wk.2
152	0.25	10.843299042947633	SM.16wk.2
153	0.30000000000000004	7.704189666981763	SM.16wk.2
154	0.35000000000000003	5.6461975552280075	SM.16wk.2
155	0.4	4.263440373571914	SM.16wk.2
156	0.45	3.3131644936223212	SM.16wk.2
157	0.5	2.6466909190744343	SM.16wk.2
158	0.55	2.170891989863214	SM.16wk.2
159	0.6000000000000001	1.826198104297431	SM.16wk.2
160	0.65	1.5737618554177941	SM.16wk.2
161	0.7000000000000001	1.3878084353774758	SM.16wk.2
162	0.75	1.2509864160240634	SM.16wk.2
163	0.8	1.1514905110776612	SM.16wk.2
164	0.8500000000000001	1.0812523042024882	SM.16wk.2
165	0.9	1.0347879790322312	SM.16wk.2
166	0.9500000000000001	1.0084591440780168	SM.16wk.2
167	1.0	1.0	SM.16wk.2
168	0.0	2076.0	SM.16wk.3
169	0.05	33.95992860478128	SM.16wk.3
170	0.1	19.629429382715944	SM.16wk.3
171	0.15000000000000002	11.97941661292935	SM.16wk.3
172	0.2	7.720609645607612	SM.16wk.3
173	0.25	5.25320399385187	SM.16wk.3
174	0.30000000000000004	3.769304452699747	SM.16wk.3
175	0.35000000000000003	2.845733486283376	SM.16wk.3
176	0.4	2.2528109331898354	SM.16wk.3
177	0.45	1.8615166047444445	SM.16wk.3
178	0.5	1.5969552955803004	SM.16wk.3
179	0.55	1.4143011409692086	SM.16wk.3
180	0.6000000000000001	1.2859783086307424	SM.16wk.3
181	0.65	1.1946149125399883	SM.16wk.3
182	0.7000000000000001	1.1290455671909725	SM.16wk.3
183	0.75	1.0819716194798659	SM.16wk.3
184	0.8	1.0485519027952128	SM.16wk.3
185	0.8500000000000001	1.0255332236532992	SM.16wk.3
186	0.9	1.0107035793166237	SM.16wk.3
187	0.9500000000000001	1.0025433064770828	SM.16wk.3
188	1.0	1.0	SM.16wk.3
189	0.0	2076.0	SM.16wk.4
190	0.05	123.3811105259824	SM.16wk.4
191	0.1	71.21289818131767	SM.16wk.4
192	0.15000000000000002	42.66494730463782	SM.16wk.4
193	0.2	26.519104837510007	SM.16wk.4
194	0.25	17.091272181021182	SM.16wk.4
195	0.30000000000000004	11.414233961596445	SM.16wk.4
196	0.35000000000000003	7.8936371977476645	SM.16wk.4
197	0.4	5.64852850815684	SM.16wk.4
198	0.45	4.1788494741805895	SM.16wk.4
199	0.5	3.19330737789756	SM.16wk.4
200	0.55	2.5179676919075624	SM.16wk.4
201	0.6000000000000001	2.0465042365407435	SM.16wk.4
202	0.65	1.7124734270343682	SM.16wk.4
203	0.7000000000000001	1.4735079427061875	SM.16wk.4
204	0.75	1.302108833831515	SM.16wk.4
205	0.8	1.1801715978537075	SM.16wk.4
206	0.8500000000000001	1.0956712105957733	SM.16wk.4
207	0.9	1.0406225184058884	SM.16wk.4
208	0.9500000000000001	1.0098109400319824	SM.16wk.4
209	1.0	1.0	SM.16wk.4
210	0.0	2076.0	SM.16wk.5
211	0.05	4.983646810604622	SM.16wk.5
212	0.1	4.186279143510769	SM.16wk.5
213	0.15000000000000002	3.5555824513712975	SM.16wk.5
214	0.2	3.0528893687724574	SM.16wk.5
215	0.25	2.6493836727109303	SM.16wk.5
216	0.30000000000000004	2.323420114104545	SM.16wk.5
217	0.35000000000000003	2.058616733750797	SM.16wk.5
218	0.4	1.8424863034271917	SM.16wk.5
219	0.45	1.665447039088552	SM.16wk.5
220	0.5	1.520102231947901	SM.16wk.5
221	0.55	1.400712036438995	SM.16wk.5
222	0.6000000000000001	1.302803628191202	SM.16wk.5
223	0.65	1.2228817763073487	SM.16wk.5
224	0.7000000000000001	1.1582128654159034	SM.16wk.5
225	0.75	1.1066630913502764	SM.16wk.5
226	0.8	1.0665769734998238	SM.16wk.5
227	0.8500000000000001	1.0366861770125242	SM.16wk.5
228	0.9	1.0160413968947812	SM.16wk.5
229	0.9500000000000001	1.0039620522231696	SM.16wk.5
230	1.0	1.0	SM.16wk.5
231	0.0	2076.0	SM.16wk.6
232	0.05	4.191818161109327	SM.16wk.6
233	0.1	3.5591504331862587	SM.16wk.6
234	0.15000000000000002	3.0588642150181524	SM.16wk.6
235	0.2	2.659594452061095	SM.16wk.6
236	0.25	2.3382815761522746	SM.16wk.6
237	0.30000000000000004	2.077794804830119	SM.16wk.6
238	0.35000000000000003	1.8652822645871485	SM.16wk.6
239	0.4	1.6910133295712657	SM.16wk.6
240	0.45	1.5475579410190352	SM.16wk.6
241	0.5	1.4291990791759313	SM.16wk.6
242	0.55	1.331508214910621	SM.16wk.6
243	0.6000000000000001	1.251035835146636	SM.16wk.6
244	0.65	1.1850840198330261	SM.16wk.6
245	0.7000000000000001	1.1315380962957047	SM.16wk.6
246	0.75	1.088741246830807	SM.16wk.6
247	0.8	1.0554006601063228	SM.16wk.6
248	0.8500000000000001	1.0305170928926077	SM.16wk.6
249	0.9	1.0133320067472655	SM.16wk.6
250	0.9500000000000001	1.0032880723746551	SM.16wk.6
251	1.0	1.0	SM.16wk.6
252	0.0	2076.0	SM.16wk.7
253	0.05	57.20727691775624	SM.16wk.7
254	0.1	34.69579834654146	SM.16wk.7
255	0.15000000000000002	21.851302985629495	SM.16wk.7
256	0.2	14.28250106258592	SM.16wk.7
257	0.25	9.682360897306612	SM.16wk.7
258	0.30000000000000004	6.8029493912567185	SM.16wk.7
259	0.35000000000000003	4.949920041522243	SM.16wk.7
260	0.4	3.7262988734221922	SM.16wk.7
261	0.45	2.8991231915712077	SM.16wk.7
262	0.5	2.328216889137982	SM.16wk.7
263	0.55	1.9271942705635945	SM.16wk.7
264	0.6000000000000001	1.641591616912124	SM.16wk.7
265	0.65	1.4363177602842385	SM.16wk.7
266	0.7000000000000001	1.2882915740675516	SM.16wk.7
267	0.75	1.1820307007337059	SM.16wk.7
268	0.8	1.1069556578343058	SM.16wk.7
269	0.8500000000000001	1.0557117437540857	SM.16wk.7
270	0.9	1.0231068257834095	SM.16wk.7
271	0.9500000000000001	1.005428668150535	SM.16wk.7
272	1.0	1.0	SM.16wk.7
273	0.0	2076.0	WT.16wk.1
274	0.05	44.65635368552002	WT.16wk.1
275	0.1	27.592804403199576	WT.16wk.1
276	0.15000000000000002	17.689445897580512	WT.16wk.1
277	0.2	11.763163385759562	WT.16wk.1
278	0.25	8.110888007977996	WT.16wk.1
279	0.30000000000000004	5.79603209689461	WT.16wk.1
280	0.35000000000000003	4.289605299387111	WT.16wk.1
281	0.4	3.2850148959592667	WT.16wk.1
282	0.45	2.600076620769823	WT.16wk.1
283	0.5	2.123896499254717	WT.16wk.1
284	0.55	1.7873930444014046	WT.16wk.1
285	0.6000000000000001	1.5465643938635747	WT.16wk.1
286	0.65	1.3727816474610313	WT.16wk.1
287	0.7000000000000001	1.2470402956775297	WT.16wk.1
288	0.75	1.1564881114173275	WT.16wk.1
289	0.8	1.0922883374026393	WT.16wk.1
290	0.8500000000000001	1.0482806430981755	WT.16wk.1
291	0.9	1.020126927976993	WT.16wk.1
292	0.9500000000000001	1.004756618091595	WT.16wk.1
293	1.0	1.0	WT.16wk.1
294	0.0	2076.0	WT.16wk.2
295	0.05	37.997078591653384	WT.16wk.2
296	0.1	24.45869611559146	WT.16wk.2
297	0.15000000000000002	16.264187078628176	WT.16wk.2
298	0.2	11.167893302611166	WT.16wk.2
299	0.25	7.914750233234949	WT.16wk.2
300	0.30000000000000004	5.785929775327415	WT.16wk.2
301	0.35000000000000003	4.35983662603742	WT.16wk.2
302	0.4	3.3834611345342176	WT.16wk.2
303	0.45	2.7015683141547866	WT.16wk.2
304	0.5	2.216867338922482	WT.16wk.2
305	0.55	1.8671320074488074	WT.16wk.2
306	0.6000000000000001	1.6117889761023572	WT.16wk.2
307	0.65	1.4239008238709963	WT.16wk.2
308	0.7000000000000001	1.2852832460036154	WT.16wk.2
309	0.75	1.1834774774866241	WT.16wk.2
310	0.8	1.1098410125487876	WT.16wk.2
311	0.8500000000000001	1.0583243512818452	WT.16wk.2
312	0.9	1.0246758347796074	WT.16wk.2
313	0.9500000000000001	1.0059181263269625	WT.16wk.2
314	1.0	1.0	WT.16wk.2
315	0.0	2076.0	WT.16wk.3
316	0.05	21.976141748153143	WT.16wk.3
317	0.1	15.462714569126337	WT.16wk.3
318	0.15000000000000002	11.143073627972187	WT.16wk.3
319	0.2	8.221426870281089	WT.16wk.3
320	0.25	6.207764014267137	WT.16wk.3
321	0.30000000000000004	4.794860472167967	WT.16wk.3
322	0.35000000000000003	3.786692076844915	WT.16wk.3
323	0.4	3.0560527976651617	WT.16wk.3
324	0.45	2.5190410364724793	WT.16wk.3
325	0.5	2.1194502533808697	WT.16wk.3
326	0.55	1.8190681847024983	WT.16wk.3
327	0.6000000000000001	1.591555989765925	WT.16wk.3
328	0.65	1.418529416636463	WT.16wk.3
329	0.7000000000000001	1.2870145174001175	WT.16wk.3
330	0.75	1.1877738277687298	WT.16wk.3
331	0.8	1.11419164876794	WT.16wk.3
332	0.8500000000000001	1.0615235365890656	WT.16wk.3
333	0.9	1.0263864603226929	WT.16wk.3
334	0.9500000000000001	1.006410394606531	WT.16wk.3
335	1.0	1.0	WT.16wk.3
336	0.0	2076.0	WT.16wk.4
337	0.05	47.77466299594923	WT.16wk.4
338	0.1	29.677859307070612	WT.16wk.4
339	0.15000000000000002	19.158540030147957	WT.16wk.4
340	0.2	12.838124817246912	WT.16wk.4
341	0.25	8.918861025338005	WT.16wk.4
342	0.30000000000000004	6.41491321702563	WT.16wk.4
343	0.35000000000000003	4.769804502207746	WT.16wk.4
344	0.4	3.6605892627070413	WT.16wk.4
345	0.45	2.89482471442332	WT.16wk.4
346	0.5	2.35491631789918	WT.16wk.4
347	0.55	1.9672822666834342	WT.16wk.4
348	0.6000000000000001	1.6848490757150991	WT.16wk.4
349	0.65	1.4768816416830823	WT.16wk.4
350	0.7000000000000001	1.3229427947584351	WT.16wk.4
351	0.75	1.2092301057891583	WT.16wk.4
352	0.8	1.126310921038893	WT.16wk.4
353	0.8500000000000001	1.0676971552903591	WT.16wk.4
354	0.9	1.0289349626279365	WT.16wk.4
355	0.9500000000000001	1.0070168057491142	WT.16wk.4
356	1.0	1.0	WT.16wk.4
357	0.0	2076.0	WT.16wk.5
358	0.05	69.12899530627412	WT.16wk.5
359	0.1	40.97560027859096	WT.16wk.5
360	0.15000000000000002	25.37131465031724	WT.16wk.5
361	0.2	16.383752583881524	WT.16wk.5
362	0.25	11.014420445366873	WT.16wk.5
363	0.30000000000000004	7.694055776871571	WT.16wk.5
364	0.35000000000000003	5.573463639279082	WT.16wk.5
365	0.4	4.17817768725316	WT.16wk.5
366	0.45	3.2349075562851777	WT.16wk.5
367	0.5	2.5816345109789625	WT.16wk.5
368	0.55	2.1196650559564527	WT.16wk.5
369	0.6000000000000001	1.787340138252033	WT.16wk.5
370	0.65	1.5452319753606478	WT.16wk.5
371	0.7000000000000001	1.3675970219405733	WT.16wk.5
372	0.75	1.2373229651366189	WT.16wk.5
373	0.8	1.142874916940244	WT.16wk.5
374	0.8500000000000001	1.07641253713981	WT.16wk.5
375	0.9	1.0326088160221076	WT.16wk.5
376	0.9500000000000001	1.0078990529934988	WT.16wk.5
377	1.0	1.0	WT.16wk.5
378	0.0	2076.0	WT.16wk.6
379	0.05	28.006465879369888	WT.16wk.6
380	0.1	19.195629404614614	WT.16wk.6
381	0.15000000000000002	13.513111743545487	WT.16wk.6
382	0.2	9.763005633073018	WT.16wk.6
383	0.25	7.2334910178105565	WT.16wk.6
384	0.30000000000000004	5.491705512884296	WT.16wk.6
385	0.35000000000000003	4.268942969383658	WT.16wk.6
386	0.4	3.3950729178957104	WT.16wk.6
387	0.45	2.760327846973413	WT.16wk.6
388	0.5	2.292607810362671	WT.16wk.6
389	0.55	1.943751126832584	WT.16wk.6
390	0.6000000000000001	1.6810814017080224	WT.16wk.6
391	0.65	1.4821149941761347	WT.16wk.6
392	0.7000000000000001	1.3311943703993054	WT.16wk.6
393	0.75	1.2173149179823317	WT.16wk.6
394	0.8	1.1327037556169806	WT.16wk.6
395	0.8500000000000001	1.0718804649434914	WT.16wk.6
396	0.9	1.0310322928413416	WT.16wk.6
397	0.9500000000000001	1.0075988442909423	WT.16wk.6
398	1.0	1.0	WT.16wk.6
399	0.0	2076.0	WT.16wk.7
400	0.05	42.10394193222866	WT.16wk.7
401	0.1	26.991710109759662	WT.16wk.7
402	0.15000000000000002	17.901527002537485	WT.16wk.7
403	0.2	12.271933644891764	WT.16wk.7
404	0.25	8.686878552662865	WT.16wk.7
405	0.30000000000000004	6.342538836144405	WT.16wk.7
406	0.35000000000000003	4.770825681533102	WT.16wk.7
407	0.4	3.692382859653269	WT.16wk.7
408	0.45	2.9365231264093175	WT.16wk.7
409	0.5	2.396593338433101	WT.16wk.7
410	0.55	2.004525071161712	WT.16wk.7
411	0.6000000000000001	1.7160071559828236	WT.16wk.7
412	0.65	1.5016662067014708	WT.16wk.7
413	0.7000000000000001	1.341716535223748	WT.16wk.7
414	0.75	1.2226542159840803	WT.16wk.7
415	0.8	1.135179492701515	WT.16wk.7
416	0.8500000000000001	1.072871902405023	WT.16wk.7
417	0.9	1.0313360434524792	WT.16wk.7
418	0.9500000000000001	1.0076481498536531	WT.16wk.7
419	1.0	1.0	WT.16wk.7
420	0.0	2076.0	WT.16wk.8
421	0.05	58.047641193840576	WT.16wk.8
422	0.1	34.54379691219108	WT.16wk.8
423	0.15000000000000002	21.475793473391104	WT.16wk.8
424	0.2	13.932741697986597	WT.16wk.8
425	0.25	9.420172739670617	WT.16wk.8
426	0.30000000000000004	6.627486397078992	WT.16wk.8
